"FREQ";"Y";"r xyce/I(PR3)";"i xyce/I(PR3)"
2e+11;0.000962312;-1.67705e-07;3.91171e-08
2.5e+11;0.000962312;-2.09244e-09;2.4756e-08
-2.5e+11;0.00098191;-2.39147e-09;-2.75259e-08
-2e+11;0.00098191;-1.83165e-07;-4.31478e-08
-1.5e+11;0.00098191;-1.97645e-06;1.57506e-06
-1e+11;0.00098191;2.95179e-06;3.18991e-05
-5e+10;0.00098191;-0.0026111;-0.00149706
0;0.00098191;-1.43227e-19;0
5e+10;0.00098191;-0.0026111;0.00149706
1e+11;0.00098191;2.95179e-06;-3.18991e-05
1.5e+11;0.00098191;-1.97645e-06;-1.57506e-06
2e+11;0.00098191;-1.83165e-07;4.31478e-08
2.5e+11;0.00098191;-2.39147e-09;2.75259e-08
-2.5e+11;0.00100151;-2.72511e-09;-3.05549e-08
-2e+11;0.00100151;-1.99783e-07;-4.75348e-08
-1.5e+11;0.00100151;-2.10588e-06;1.67401e-06
-1e+11;0.00100151;3.08328e-06;3.32438e-05
-5e+10;0.00100151;-0.0026628;-0.00152692
0;0.00100151;-1.3187e-19;0
5e+10;0.00100151;-0.0026628;0.00152692
1e+11;0.00100151;3.08328e-06;-3.32438e-05
1.5e+11;0.00100151;-2.10588e-06;-1.67401e-06
2e+11;0.00100151;-1.99783e-07;4.75348e-08
2.5e+11;0.00100151;-2.72511e-09;3.05549e-08
-2.5e+11;0.00102111;-3.09634e-09;-3.3864e-08
-2e+11;0.00102111;-2.17633e-07;-5.23062e-08
-1.5e+11;0.00102111;-2.24148e-06;1.77731e-06
-1e+11;0.00102111;3.21815e-06;3.46209e-05
-5e+10;0.00102111;-0.00271447;-0.0015568
0;0.00102111;-1.91988e-19;0
5e+10;0.00102111;-0.00271447;0.0015568
1e+11;0.00102111;3.21815e-06;-3.46209e-05
1.5e+11;0.00102111;-2.24148e-06;-1.77731e-06
2e+11;0.00102111;-2.17633e-07;5.23062e-08
2.5e+11;0.00102111;-3.09634e-09;3.3864e-08
-2.5e+11;0.0010407;-3.50826e-09;-3.74757e-08
-2e+11;0.0010407;-2.36793e-07;-5.74923e-08
-1.5e+11;0.0010407;-2.38349e-06;1.8851e-06
-1e+11;0.0010407;3.35643e-06;3.6031e-05
-5e+10;0.0010407;-0.00276612;-0.00158668
0;0.0010407;-6.70134e-19;0
5e+10;0.0010407;-0.00276612;0.00158668
1e+11;0.0010407;3.35643e-06;-3.6031e-05
1.5e+11;0.0010407;-2.38349e-06;-1.8851e-06
2e+11;0.0010407;-2.36793e-07;5.74923e-08
2.5e+11;0.0010407;-3.50826e-09;3.74757e-08
-2.5e+11;0.0010603;-3.96412e-09;-4.14144e-08
-2e+11;0.0010603;-2.57348e-07;-6.31256e-08
-1.5e+11;0.0010603;-2.53213e-06;1.99751e-06
-1e+11;0.0010603;3.49813e-06;3.74746e-05
-5e+10;0.0010603;-0.00281775;-0.00161657
0;0.0010603;3.71524e-19;0
5e+10;0.0010603;-0.00281775;0.00161657
1e+11;0.0010603;3.49813e-06;-3.74746e-05
1.5e+11;0.0010603;-2.53213e-06;-1.99751e-06
2e+11;0.0010603;-2.57348e-07;6.31256e-08
2.5e+11;0.0010603;-3.96412e-09;4.14144e-08
-2.5e+11;0.0010799;-4.46727e-09;-4.57067e-08
-2e+11;0.0010799;-2.79387e-07;-6.92415e-08
-1.5e+11;0.0010799;-2.68766e-06;2.11468e-06
-1e+11;0.0010799;3.64327e-06;3.89523e-05
-5e+10;0.0010799;-0.00286936;-0.00164647
0;0.0010799;-1.4729e-20;0
5e+10;0.0010799;-0.00286936;0.00164647
1e+11;0.0010799;3.64327e-06;-3.89523e-05
1.5e+11;0.0010799;-2.68766e-06;-2.11468e-06
2e+11;0.0010799;-2.79387e-07;6.92415e-08
2.5e+11;0.0010799;-4.46727e-09;4.57067e-08
-2.5e+11;0.0010995;-5.02119e-09;-5.03811e-08
-2e+11;0.0010995;-3.03006e-07;-7.58778e-08
-1.5e+11;0.0010995;-2.85032e-06;2.23678e-06
-1e+11;0.0010995;3.79185e-06;4.04645e-05
-5e+10;0.0010995;-0.00292095;-0.00167637
0;0.0010995;3.80819e-19;0
5e+10;0.0010995;-0.00292095;0.00167637
1e+11;0.0010995;3.79185e-06;-4.04645e-05
1.5e+11;0.0010995;-2.85032e-06;-2.23678e-06
2e+11;0.0010995;-3.03006e-07;7.58778e-08
2.5e+11;0.0010995;-5.02119e-09;5.03811e-08
-2.5e+11;0.0011191;-5.6294e-09;-5.54686e-08
-2e+11;0.0011191;-3.28306e-07;-8.30757e-08
-1.5e+11;0.0011191;-3.02039e-06;2.36396e-06
-1e+11;0.0011191;3.94388e-06;4.20121e-05
-5e+10;0.0011191;-0.00297251;-0.00170629
0;0.0011191;-5.17956e-20;0
5e+10;0.0011191;-0.00297251;0.00170629
1e+11;0.0011191;3.94388e-06;-4.20121e-05
1.5e+11;0.0011191;-3.02039e-06;-2.36396e-06
2e+11;0.0011191;-3.28306e-07;8.30757e-08
2.5e+11;0.0011191;-5.6294e-09;5.54686e-08
-2.5e+11;0.00113869;-6.29553e-09;-6.1003e-08
-2e+11;0.00113869;-3.55399e-07;-9.08794e-08
-1.5e+11;0.00113869;-3.19815e-06;2.49639e-06
-1e+11;0.00113869;4.09936e-06;4.35956e-05
-5e+10;0.00113869;-0.00302404;-0.00173622
0;0.00113869;-4.32622e-19;0
5e+10;0.00113869;-0.00302404;0.00173622
1e+11;0.00113869;4.09936e-06;-4.35956e-05
1.5e+11;0.00113869;-3.19815e-06;-2.49639e-06
2e+11;0.00113869;-3.55399e-07;9.08794e-08
2.5e+11;0.00113869;-6.29553e-09;6.1003e-08
-2.5e+11;0.00115829;-7.0232e-09;-6.70209e-08
-2e+11;0.00115829;-3.844e-07;-9.93371e-08
-1.5e+11;0.00115829;-3.3839e-06;2.63425e-06
-1e+11;0.00115829;4.2583e-06;4.52157e-05
-5e+10;0.00115829;-0.00307556;-0.00176617
0;0.00115829;-1.37593e-19;0
5e+10;0.00115829;-0.00307556;0.00176617
1e+11;0.00115829;4.2583e-06;-4.52157e-05
1.5e+11;0.00115829;-3.3839e-06;-2.63425e-06
2e+11;0.00115829;-3.844e-07;9.93371e-08
2.5e+11;0.00115829;-7.0232e-09;6.70209e-08
-2.5e+11;0.00117789;-7.81605e-09;-7.35622e-08
-2e+11;0.00117789;-4.15438e-07;-1.08501e-07
-1.5e+11;0.00117789;-3.57795e-06;2.77771e-06
-1e+11;0.00117789;4.42069e-06;4.68732e-05
-5e+10;0.00117789;-0.00312705;-0.00179613
0;0.00117789;-2.72077e-21;0
5e+10;0.00117789;-0.00312705;0.00179613
1e+11;0.00117789;4.42069e-06;-4.68732e-05
1.5e+11;0.00117789;-3.57795e-06;-2.77771e-06
2e+11;0.00117789;-4.15438e-07;1.08501e-07
2.5e+11;0.00117789;-7.81605e-09;7.35622e-08
-2.5e+11;0.00119749;-8.67763e-09;-8.06703e-08
-2e+11;0.00119749;-4.48647e-07;-1.18427e-07
-1.5e+11;0.00119749;-3.78064e-06;2.92698e-06
-1e+11;0.00119749;4.58652e-06;4.85687e-05
-5e+10;0.00119749;-0.00317851;-0.0018261
0;0.00119749;2.46121e-19;0
5e+10;0.00119749;-0.00317851;0.0018261
1e+11;0.00119749;4.58652e-06;-4.85687e-05
1.5e+11;0.00119749;-3.78064e-06;-2.92698e-06
2e+11;0.00119749;-4.48647e-07;1.18427e-07
2.5e+11;0.00119749;-8.67763e-09;8.06703e-08
-2.5e+11;0.00121709;-9.61139e-09;-8.8393e-08
-2e+11;0.00121709;-4.84174e-07;-1.29176e-07
-1.5e+11;0.00121709;-3.9923e-06;3.08225e-06
-1e+11;0.00121709;4.75577e-06;5.03033e-05
-5e+10;0.00121709;-0.00322995;-0.00185609
0;0.00121709;9.39561e-20;0
5e+10;0.00121709;-0.00322995;0.00185609
1e+11;0.00121709;4.75577e-06;-5.03033e-05
1.5e+11;0.00121709;-3.9923e-06;-3.08225e-06
2e+11;0.00121709;-4.84174e-07;1.29176e-07
2.5e+11;0.00121709;-9.61139e-09;8.8393e-08
-2.5e+11;0.00123668;-1.06206e-08;-9.67822e-08
-2e+11;0.00123668;-5.22177e-07;-1.40817e-07
-1.5e+11;0.00123668;-4.21333e-06;3.24374e-06
-1e+11;0.00123668;4.92843e-06;5.20776e-05
-5e+10;0.00123668;-0.00328137;-0.0018861
0;0.00123668;2.07925e-19;0
5e+10;0.00123668;-0.00328137;0.0018861
1e+11;0.00123668;4.92843e-06;-5.20776e-05
1.5e+11;0.00123668;-4.21333e-06;-3.24374e-06
2e+11;0.00123668;-5.22177e-07;1.40817e-07
2.5e+11;0.00123668;-1.06206e-08;9.67822e-08
-2.5e+11;0.00125628;-1.17081e-08;-1.05895e-07
-2e+11;0.00125628;-5.62828e-07;-1.53421e-07
-1.5e+11;0.00125628;-4.4441e-06;3.41169e-06
-1e+11;0.00125628;5.10446e-06;5.38927e-05
-5e+10;0.00125628;-0.00333276;-0.00191612
0;0.00125628;1.05233e-19;0
5e+10;0.00125628;-0.00333276;0.00191612
1e+11;0.00125628;5.10446e-06;-5.38927e-05
1.5e+11;0.00125628;-4.4441e-06;-3.41169e-06
2e+11;0.00125628;-5.62828e-07;1.53421e-07
2.5e+11;0.00125628;-1.17081e-08;1.05895e-07
-2.5e+11;0.00127588;-1.28766e-08;-1.15794e-07
-2e+11;0.00127588;-6.06311e-07;-1.67068e-07
-1.5e+11;0.00127588;-4.68504e-06;3.58634e-06
-1e+11;0.00127588;5.28384e-06;5.57494e-05
-5e+10;0.00127588;-0.00338412;-0.00194617
0;0.00127588;8.88599e-20;0
5e+10;0.00127588;-0.00338412;0.00194617
1e+11;0.00127588;5.28384e-06;-5.57494e-05
1.5e+11;0.00127588;-4.68504e-06;-3.58634e-06
2e+11;0.00127588;-6.06311e-07;1.67068e-07
2.5e+11;0.00127588;-1.28766e-08;1.15794e-07
-2.5e+11;0.00129548;-1.4128e-08;-1.2655e-07
-2e+11;0.00129548;-6.52828e-07;-1.81845e-07
-1.5e+11;0.00129548;-4.9366e-06;3.76794e-06
-1e+11;0.00129548;5.46652e-06;5.7649e-05
-5e+10;0.00129548;-0.00343546;-0.00197623
0;0.00129548;7.04361e-19;0
5e+10;0.00129548;-0.00343546;0.00197623
1e+11;0.00129548;5.46652e-06;-5.7649e-05
1.5e+11;0.00129548;-4.9366e-06;-3.76794e-06
2e+11;0.00129548;-6.52828e-07;1.81845e-07
2.5e+11;0.00129548;-1.4128e-08;1.2655e-07
-2.5e+11;0.00131508;-1.54634e-08;-1.38237e-07
-2e+11;0.00131508;-7.02597e-07;-1.97848e-07
-1.5e+11;0.00131508;-5.19925e-06;3.95677e-06
-1e+11;0.00131508;5.65245e-06;5.95924e-05
-5e+10;0.00131508;-0.00348677;-0.00200632
0;0.00131508;-3.22693e-19;0
5e+10;0.00131508;-0.00348677;0.00200632
1e+11;0.00131508;5.65245e-06;-5.95924e-05
1.5e+11;0.00131508;-5.19925e-06;-3.95677e-06
2e+11;0.00131508;-7.02597e-07;1.97848e-07
2.5e+11;0.00131508;-1.54634e-08;1.38237e-07
-2.5e+11;0.00133467;-1.68833e-08;-1.50941e-07
-2e+11;0.00133467;-7.55856e-07;-2.15183e-07
-1.5e+11;0.00133467;-5.47351e-06;4.15312e-06
-1e+11;0.00133467;5.84158e-06;6.15808e-05
-5e+10;0.00133467;-0.00353805;-0.00203644
0;0.00133467;-2.31766e-20;0
5e+10;0.00133467;-0.00353805;0.00203644
1e+11;0.00133467;5.84158e-06;-6.15808e-05
1.5e+11;0.00133467;-5.47351e-06;-4.15312e-06
2e+11;0.00133467;-7.55856e-07;2.15183e-07
2.5e+11;0.00133467;-1.68833e-08;1.50941e-07
-2.5e+11;0.00135427;-1.83866e-08;-1.64757e-07
-2e+11;0.00135427;-8.12867e-07;-2.33965e-07
-1.5e+11;0.00135427;-5.75994e-06;4.35732e-06
-1e+11;0.00135427;6.03384e-06;6.36156e-05
-5e+10;0.00135427;-0.0035893;-0.00206658
0;0.00135427;-8.66528e-19;0
5e+10;0.00135427;-0.0035893;0.00206658
1e+11;0.00135427;6.03384e-06;-6.36156e-05
1.5e+11;0.00135427;-5.75994e-06;-4.35732e-06
2e+11;0.00135427;-8.12867e-07;2.33965e-07
2.5e+11;0.00135427;-1.83866e-08;1.64757e-07
-2.5e+11;0.00137387;-1.99706e-08;-1.79789e-07
-2e+11;0.00137387;-8.73916e-07;-2.54324e-07
-1.5e+11;0.00137387;-6.05913e-06;4.56971e-06
-1e+11;0.00137387;6.22915e-06;6.56979e-05
-5e+10;0.00137387;-0.00364052;-0.00209674
0;0.00137387;-5.04194e-19;0
5e+10;0.00137387;-0.00364052;0.00209674
1e+11;0.00137387;6.22915e-06;-6.56979e-05
1.5e+11;0.00137387;-6.05913e-06;-4.56971e-06
2e+11;0.00137387;-8.73916e-07;2.54324e-07
2.5e+11;0.00137387;-1.99706e-08;1.79789e-07
-2.5e+11;0.00139347;-2.16306e-08;-1.96154e-07
-2e+11;0.00139347;-9.39317e-07;-2.76403e-07
-1.5e+11;0.00139347;-6.37172e-06;4.79064e-06
-1e+11;0.00139347;6.42741e-06;6.78294e-05
-5e+10;0.00139347;-0.00369172;-0.00212693
0;0.00139347;-6.74772e-20;0
5e+10;0.00139347;-0.00369172;0.00212693
1e+11;0.00139347;6.42741e-06;-6.78294e-05
1.5e+11;0.00139347;-6.37172e-06;-4.79064e-06
2e+11;0.00139347;-9.39317e-07;2.76403e-07
2.5e+11;0.00139347;-2.16306e-08;1.96154e-07
-2.5e+11;0.00141307;-2.33593e-08;-2.13985e-07
-2e+11;0.00141307;-1.00942e-06;-3.00361e-07
-1.5e+11;0.00141307;-6.69842e-06;5.02053e-06
-1e+11;0.00141307;6.62853e-06;7.00115e-05
-5e+10;0.00141307;-0.00374288;-0.00215716
0;0.00141307;-4.87815e-20;0
5e+10;0.00141307;-0.00374288;0.00215716
1e+11;0.00141307;6.62853e-06;-7.00115e-05
1.5e+11;0.00141307;-6.69842e-06;-5.02053e-06
2e+11;0.00141307;-1.00942e-06;3.00361e-07
2.5e+11;0.00141307;-2.33593e-08;2.13985e-07
-2.5e+11;0.00143266;-2.51457e-08;-2.3343e-07
-2e+11;0.00143266;-1.0846e-06;-3.26378e-07
-1.5e+11;0.00143266;-7.03999e-06;5.25979e-06
-1e+11;0.00143266;6.83239e-06;7.22459e-05
-5e+10;0.00143266;-0.003794;-0.00218741
0;0.00143266;2.93468e-19;0
5e+10;0.00143266;-0.003794;0.00218741
1e+11;0.00143266;6.83239e-06;-7.22459e-05
1.5e+11;0.00143266;-7.03999e-06;-5.25979e-06
2e+11;0.00143266;-1.0846e-06;3.26378e-07
2.5e+11;0.00143266;-2.51457e-08;2.3343e-07
-2.5e+11;0.00145226;-2.69746e-08;-2.54657e-07
-2e+11;0.00145226;-1.16528e-06;-3.54655e-07
-1.5e+11;0.00145226;-7.39727e-06;5.50891e-06
-1e+11;0.00145226;7.03883e-06;7.45344e-05
-5e+10;0.00145226;-0.0038451;-0.0022177
0;0.00145226;-2.5593e-19;0
5e+10;0.00145226;-0.0038451;0.0022177
1e+11;0.00145226;7.03883e-06;-7.45344e-05
1.5e+11;0.00145226;-7.39727e-06;-5.50891e-06
2e+11;0.00145226;-1.16528e-06;3.54655e-07
2.5e+11;0.00145226;-2.69746e-08;2.54657e-07
-2.5e+11;0.00147186;-2.88249e-08;-2.77859e-07
-2e+11;0.00147186;-1.25196e-06;-3.85422e-07
-1.5e+11;0.00147186;-7.77118e-06;5.7684e-06
-1e+11;0.00147186;7.24772e-06;7.6879e-05
-5e+10;0.00147186;-0.00389616;-0.00224802
0;0.00147186;-3.83332e-19;0
5e+10;0.00147186;-0.00389616;0.00224802
1e+11;0.00147186;7.24772e-06;-7.6879e-05
1.5e+11;0.00147186;-7.77118e-06;-5.7684e-06
2e+11;0.00147186;-1.25196e-06;3.85422e-07
2.5e+11;0.00147186;-2.88249e-08;2.77859e-07
-2.5e+11;0.00149146;-3.06681e-08;-3.03255e-07
-2e+11;0.00149146;-1.34514e-06;-4.18939e-07
-1.5e+11;0.00149146;-8.16274e-06;6.03883e-06
-1e+11;0.00149146;7.45885e-06;7.92819e-05
-5e+10;0.00149146;-0.00394718;-0.00227838
0;0.00149146;-1.89411e-19;0
5e+10;0.00149146;-0.00394718;0.00227838
1e+11;0.00149146;7.45885e-06;-7.92819e-05
1.5e+11;0.00149146;-8.16274e-06;-6.03883e-06
2e+11;0.00149146;-1.34514e-06;4.18939e-07
2.5e+11;0.00149146;-3.06681e-08;3.03255e-07
-2.5e+11;0.00151106;-3.2466e-08;-3.31097e-07
-2e+11;0.00151106;-1.44545e-06;-4.55504e-07
-1.5e+11;0.00151106;-8.57309e-06;6.32082e-06
-1e+11;0.00151106;7.67203e-06;8.17453e-05
-5e+10;0.00151106;-0.00399816;-0.00230878
0;0.00151106;4.61829e-19;0
5e+10;0.00151106;-0.00399816;0.00230878
1e+11;0.00151106;7.67203e-06;-8.17453e-05
1.5e+11;0.00151106;-8.57309e-06;-6.32082e-06
2e+11;0.00151106;-1.44545e-06;4.55504e-07
2.5e+11;0.00151106;-3.2466e-08;3.31097e-07
-2.5e+11;0.00153065;-3.41676e-08;-3.6168e-07
-2e+11;0.00153065;-1.55355e-06;-4.95464e-07
-1.5e+11;0.00153065;-9.0035e-06;6.61507e-06
-1e+11;0.00153065;7.88701e-06;8.42719e-05
-5e+10;0.00153065;-0.0040491;-0.00233922
0;0.00153065;4.87224e-19;0
5e+10;0.00153065;-0.0040491;0.00233922
1e+11;0.00153065;7.88701e-06;-8.42719e-05
1.5e+11;0.00153065;-9.0035e-06;-6.61507e-06
2e+11;0.00153065;-1.55355e-06;4.95464e-07
2.5e+11;0.00153065;-3.41676e-08;3.6168e-07
-2.5e+11;0.00155025;-3.57045e-08;-3.95346e-07
-2e+11;0.00155025;-1.67022e-06;-5.39222e-07
-1.5e+11;0.00155025;-9.45539e-06;6.92237e-06
-1e+11;0.00155025;8.10351e-06;8.68645e-05
-5e+10;0.00155025;-0.0041;-0.00236971
0;0.00155025;2.32852e-19;0
5e+10;0.00155025;-0.0041;0.00236971
1e+11;0.00155025;8.10351e-06;-8.68645e-05
1.5e+11;0.00155025;-9.45539e-06;-6.92237e-06
2e+11;0.00155025;-1.67022e-06;5.39222e-07
2.5e+11;0.00155025;-3.57045e-08;3.95346e-07
-2.5e+11;0.00156985;-3.70012e-08;-4.32489e-07
-2e+11;0.00156985;-1.79634e-06;-5.87234e-07
-1.5e+11;0.00156985;-9.93038e-06;7.24359e-06
-1e+11;0.00156985;8.32121e-06;8.95263e-05
-5e+10;0.00156985;-0.00415085;-0.00240023
0;0.00156985;1.84679e-19;0
5e+10;0.00156985;-0.00415085;0.00240023
1e+11;0.00156985;8.32121e-06;-8.95263e-05
1.5e+11;0.00156985;-9.93038e-06;-7.24359e-06
2e+11;0.00156985;-1.79634e-06;5.87234e-07
2.5e+11;0.00156985;-3.70012e-08;4.32489e-07
-2.5e+11;0.00158945;-3.85273e-08;-4.73109e-07
-2e+11;0.00158945;-1.93276e-06;-6.39319e-07
-1.5e+11;0.00158945;-1.04296e-05;7.57986e-06
-1e+11;0.00158945;8.54018e-06;9.22601e-05
-5e+10;0.00158945;-0.00420166;-0.00243081
0;0.00158945;1.67465e-19;0
5e+10;0.00158945;-0.00420166;0.00243081
1e+11;0.00158945;8.54018e-06;-9.22601e-05
1.5e+11;0.00158945;-1.04296e-05;-7.57986e-06
2e+11;0.00158945;-1.93276e-06;6.39319e-07
2.5e+11;0.00158945;-3.85273e-08;4.73109e-07
-2.5e+11;0.00160905;-4.1162e-08;-5.16784e-07
-2e+11;0.00160905;-2.07996e-06;-6.94697e-07
-1.5e+11;0.00160905;-1.09532e-05;7.93219e-06
-1e+11;0.00160905;8.76084e-06;9.50678e-05
-5e+10;0.00160905;-0.00425241;-0.00246143
0;0.00160905;8.02491e-20;0
5e+10;0.00160905;-0.00425241;0.00246143
1e+11;0.00160905;8.76084e-06;-9.50678e-05
1.5e+11;0.00160905;-1.09532e-05;-7.93219e-06
2e+11;0.00160905;-2.07996e-06;6.94697e-07
2.5e+11;0.00160905;-4.1162e-08;5.16784e-07
-2.5e+11;0.00162864;-4.49976e-08;-5.63397e-07
-2e+11;0.00162864;-2.23789e-06;-7.53285e-07
-1.5e+11;0.00162864;-1.15014e-05;8.30065e-06
-1e+11;0.00162864;8.9831e-06;9.79505e-05
-5e+10;0.00162864;-0.00430311;-0.00249211
0;0.00162864;1.68898e-19;0
5e+10;0.00162864;-0.00430311;0.00249211
1e+11;0.00162864;8.9831e-06;-9.79505e-05
1.5e+11;0.00162864;-1.15014e-05;-8.30065e-06
2e+11;0.00162864;-2.23789e-06;7.53285e-07
2.5e+11;0.00162864;-4.49976e-08;5.63397e-07
-2.5e+11;0.00164824;-5.00007e-08;-6.12885e-07
-2e+11;0.00164824;-2.40641e-06;-8.15118e-07
-1.5e+11;0.00164824;-1.20744e-05;8.68519e-06
-1e+11;0.00164824;9.20675e-06;0.000100909
-5e+10;0.00164824;-0.00435377;-0.00252284
0;0.00164824;2.25718e-19;0
5e+10;0.00164824;-0.00435377;0.00252284
1e+11;0.00164824;9.20675e-06;-0.000100909
1.5e+11;0.00164824;-1.20744e-05;-8.68519e-06
2e+11;0.00164824;-2.40641e-06;8.15118e-07
2.5e+11;0.00164824;-5.00007e-08;6.12885e-07
-2.5e+11;0.00166784;-5.61376e-08;-6.65178e-07
-2e+11;0.00166784;-2.58539e-06;-8.80233e-07
-1.5e+11;0.00166784;-1.26725e-05;9.08573e-06
-1e+11;0.00166784;9.43158e-06;0.000103944
-5e+10;0.00166784;-0.00440437;-0.00255362
0;0.00166784;-3.73767e-19;0
5e+10;0.00166784;-0.00440437;0.00255362
1e+11;0.00166784;9.43158e-06;-0.000103944
1.5e+11;0.00166784;-1.26725e-05;-9.08573e-06
2e+11;0.00166784;-2.58539e-06;8.80233e-07
2.5e+11;0.00166784;-5.61376e-08;6.65178e-07
-2.5e+11;0.00168744;-6.33734e-08;-7.20207e-07
-2e+11;0.00168744;-2.77468e-06;-9.48671e-07
-1.5e+11;0.00168744;-1.32957e-05;9.50221e-06
-1e+11;0.00168744;9.65737e-06;0.000107057
-5e+10;0.00168744;-0.00445493;-0.00258446
0;0.00168744;-2.66711e-19;0
5e+10;0.00168744;-0.00445493;0.00258446
1e+11;0.00168744;9.65737e-06;-0.000107057
1.5e+11;0.00168744;-1.32957e-05;-9.50221e-06
2e+11;0.00168744;-2.77468e-06;9.48671e-07
2.5e+11;0.00168744;-6.33734e-08;7.20207e-07
-2.5e+11;0.00170704;-7.1672e-08;-7.77896e-07
-2e+11;0.00170704;-2.97413e-06;-1.02048e-06
-1.5e+11;0.00170704;-1.39444e-05;9.93455e-06
-1e+11;0.00170704;9.88386e-06;0.000110249
-5e+10;0.00170704;-0.00450543;-0.00261536
0;0.00170704;-2.618e-19;0
5e+10;0.00170704;-0.00450543;0.00261536
1e+11;0.00170704;9.88386e-06;-0.000110249
1.5e+11;0.00170704;-1.39444e-05;-9.93455e-06
2e+11;0.00170704;-2.97413e-06;1.02048e-06
2.5e+11;0.00170704;-7.1672e-08;7.77896e-07
-2.5e+11;0.00172663;-8.09955e-08;-8.38171e-07
-2e+11;0.00172663;-3.18359e-06;-1.0957e-06
-1.5e+11;0.00172663;-1.46188e-05;1.03827e-05
-1e+11;0.00172663;1.01108e-05;0.000113521
-5e+10;0.00172663;-0.00455588;-0.00264631
0;0.00172663;5.52532e-19;0
5e+10;0.00172663;-0.00455588;0.00264631
1e+11;0.00172663;1.01108e-05;-0.000113521
1.5e+11;0.00172663;-1.46188e-05;-1.03827e-05
2e+11;0.00172663;-3.18359e-06;1.0957e-06
2.5e+11;0.00172663;-8.09955e-08;8.38171e-07
-2.5e+11;0.00174623;-9.13035e-08;-9.00952e-07
-2e+11;0.00174623;-3.40292e-06;-1.17441e-06
-1.5e+11;0.00174623;-1.53192e-05;1.08465e-05
-1e+11;0.00174623;1.03379e-05;0.000116874
-5e+10;0.00174623;-0.00460627;-0.00267732
0;0.00174623;-2.66931e-19;0
5e+10;0.00174623;-0.00460627;0.00267732
1e+11;0.00174623;1.03379e-05;-0.000116874
1.5e+11;0.00174623;-1.53192e-05;-1.08465e-05
2e+11;0.00174623;-3.40292e-06;1.17441e-06
2.5e+11;0.00174623;-9.13035e-08;9.00952e-07
-2.5e+11;0.00176583;-1.02552e-07;-9.66161e-07
-2e+11;0.00176583;-3.63196e-06;-1.25667e-06
-1.5e+11;0.00176583;-1.60459e-05;1.1326e-05
-1e+11;0.00176583;1.05647e-05;0.000120309
-5e+10;0.00176583;-0.00465661;-0.0027084
0;0.00176583;1.09258e-19;0
5e+10;0.00176583;-0.00465661;0.0027084
1e+11;0.00176583;1.05647e-05;-0.000120309
1.5e+11;0.00176583;-1.60459e-05;-1.1326e-05
2e+11;0.00176583;-3.63196e-06;1.25667e-06
2.5e+11;0.00176583;-1.02552e-07;9.66161e-07
-2.5e+11;0.00178543;-1.14691e-07;-1.03372e-06
-2e+11;0.00178543;-3.87057e-06;-1.34256e-06
-1.5e+11;0.00178543;-1.67993e-05;1.18211e-05
-1e+11;0.00178543;1.07911e-05;0.000123829
-5e+10;0.00178543;-0.0047069;-0.00273953
0;0.00178543;-1.11549e-20;0
5e+10;0.00178543;-0.0047069;0.00273953
1e+11;0.00178543;1.07911e-05;-0.000123829
1.5e+11;0.00178543;-1.67993e-05;-1.18211e-05
2e+11;0.00178543;-3.87057e-06;1.34256e-06
2.5e+11;0.00178543;-1.14691e-07;1.03372e-06
-2.5e+11;0.00180503;-1.27665e-07;-1.10355e-06
-2e+11;0.00180503;-4.11859e-06;-1.43218e-06
-1.5e+11;0.00180503;-1.75797e-05;1.23316e-05
-1e+11;0.00180503;1.10165e-05;0.000127433
-5e+10;0.00180503;-0.00475713;-0.00277074
0;0.00180503;-2.38886e-19;0
5e+10;0.00180503;-0.00475713;0.00277074
1e+11;0.00180503;1.10165e-05;-0.000127433
1.5e+11;0.00180503;-1.75797e-05;-1.23316e-05
2e+11;0.00180503;-4.11859e-06;1.43218e-06
2.5e+11;0.00180503;-1.27665e-07;1.10355e-06
-2.5e+11;0.00182462;-1.41408e-07;-1.17559e-06
-2e+11;0.00182462;-4.3759e-06;-1.52566e-06
-1.5e+11;0.00182462;-1.83877e-05;1.28575e-05
-1e+11;0.00182462;1.12406e-05;0.000131125
-5e+10;0.00182462;-0.00480731;-0.00280201
0;0.00182462;-6.99626e-20;0
5e+10;0.00182462;-0.00480731;0.00280201
1e+11;0.00182462;1.12406e-05;-0.000131125
1.5e+11;0.00182462;-1.83877e-05;-1.28575e-05
2e+11;0.00182462;-4.3759e-06;1.52566e-06
2.5e+11;0.00182462;-1.41408e-07;1.17559e-06
-2.5e+11;0.00184422;-1.55841e-07;-1.24978e-06
-2e+11;0.00184422;-4.64236e-06;-1.62315e-06
-1.5e+11;0.00184422;-1.92237e-05;1.33988e-05
-1e+11;0.00184422;1.14629e-05;0.000134905
-5e+10;0.00184422;-0.00485742;-0.00283334
0;0.00184422;4.31998e-19;0
5e+10;0.00184422;-0.00485742;0.00283334
1e+11;0.00184422;1.14629e-05;-0.000134905
1.5e+11;0.00184422;-1.92237e-05;-1.33988e-05
2e+11;0.00184422;-4.64236e-06;1.62315e-06
2.5e+11;0.00184422;-1.55841e-07;1.24978e-06
-2.5e+11;0.00186382;-1.70865e-07;-1.32607e-06
-2e+11;0.00186382;-4.91788e-06;-1.72484e-06
-1.5e+11;0.00186382;-2.00884e-05;1.39554e-05
-1e+11;0.00186382;1.16828e-05;0.000138775
-5e+10;0.00186382;-0.00490748;-0.00286475
