"FREQ";"Y";"r xyce/I(PR2)";"i xyce/I(PR2)"
5e+10;0.00098191;-1.68682e-19;-0.000490955
1e+11;0.00098191;1.50537e-20;-6.78899e-21
1.5e+11;0.00098191;5.41679e-20;-1.22807e-20
2e+11;0.00098191;3.34924e-20;-1.72139e-20
2.5e+11;0.00098191;4.3158e-20;-2.87553e-21
-2.5e+11;0.00100151;6.26432e-20;1.08441e-20
-2e+11;0.00100151;5.09471e-20;2.31067e-20
-1.5e+11;0.00100151;5.30956e-20;6.62228e-20
-1e+11;0.00100151;-4.03596e-21;4.36712e-20
-5e+10;0.00100151;-1.81302e-19;0.000500754
0;0.00100151;2.3465e-20;0
5e+10;0.00100151;-1.81302e-19;-0.000500754
1e+11;0.00100151;-4.03596e-21;-4.36712e-20
1.5e+11;0.00100151;5.30956e-20;-6.62228e-20
2e+11;0.00100151;5.09471e-20;-2.31067e-20
2.5e+11;0.00100151;6.26432e-20;-1.08441e-20
-2.5e+11;0.00102111;9.78155e-21;-9.66879e-21
-2e+11;0.00102111;7.24353e-20;2.49874e-20
-1.5e+11;0.00102111;5.11089e-20;5.01094e-20
-1e+11;0.00102111;3.91876e-20;3.1016e-20
-5e+10;0.00102111;-1.70319e-19;0.000510553
0;0.00102111;-1.40774e-20;0
5e+10;0.00102111;-1.70319e-19;-0.000510553
1e+11;0.00102111;3.91876e-20;-3.1016e-20
1.5e+11;0.00102111;5.11089e-20;-5.01094e-20
2e+11;0.00102111;7.24353e-20;-2.49874e-20
2.5e+11;0.00102111;9.78155e-21;9.66879e-21
-2.5e+11;0.0010407;3.8622e-20;5.51098e-20
-2e+11;0.0010407;4.40041e-20;6.25333e-20
-1.5e+11;0.0010407;4.51269e-20;-8.18769e-21
-1e+11;0.0010407;3.12282e-20;-5.35214e-20
-5e+10;0.0010407;-1.65352e-19;0.000520352
0;0.0010407;2.32948e-21;0
5e+10;0.0010407;-1.65352e-19;-0.000520352
1e+11;0.0010407;3.12282e-20;5.35214e-20
1.5e+11;0.0010407;4.51269e-20;8.18769e-21
2e+11;0.0010407;4.40041e-20;-6.25333e-20
2.5e+11;0.0010407;3.8622e-20;-5.51098e-20
-2.5e+11;0.0010603;5.16688e-20;3.56669e-20
-2e+11;0.0010603;4.09788e-20;8.47025e-21
-1.5e+11;0.0010603;4.53659e-20;4.82591e-20
-1e+11;0.0010603;2.58575e-20;5.39297e-20
-5e+10;0.0010603;-1.73354e-19;0.000530151
0;0.0010603;1.2361e-20;0
5e+10;0.0010603;-1.73354e-19;-0.000530151
1e+11;0.0010603;2.58575e-20;-5.39297e-20
1.5e+11;0.0010603;4.53659e-20;-4.82591e-20
2e+11;0.0010603;4.09788e-20;-8.47025e-21
2.5e+11;0.0010603;5.16688e-20;-3.56669e-20
-2.5e+11;0.0010799;3.59934e-20;-1.87349e-20
-2e+11;0.0010799;7.5263e-20;1.6909e-20
-1.5e+11;0.0010799;3.9003e-20;6.1486e-20
-1e+11;0.0010799;-6.15954e-21;1.48036e-20
-5e+10;0.0010799;-1.70143e-19;0.00053995
0;0.0010799;2.87471e-20;0
5e+10;0.0010799;-1.70143e-19;-0.00053995
1e+11;0.0010799;-6.15954e-21;-1.48036e-20
1.5e+11;0.0010799;3.9003e-20;-6.1486e-20
2e+11;0.0010799;7.5263e-20;-1.6909e-20
2.5e+11;0.0010799;3.59934e-20;1.87349e-20
-2.5e+11;0.0010995;1.45094e-20;4.62247e-20
-2e+11;0.0010995;8.31944e-20;-7.58667e-21
-1.5e+11;0.0010995;6.56416e-20;5.93222e-20
-1e+11;0.0010995;2.4231e-20;-1.88121e-20
-5e+10;0.0010995;-1.83448e-19;0.000549749
0;0.0010995;-1.38643e-20;0
5e+10;0.0010995;-1.83448e-19;-0.000549749
1e+11;0.0010995;2.4231e-20;1.88121e-20
1.5e+11;0.0010995;6.56416e-20;-5.93222e-20
2e+11;0.0010995;8.31944e-20;7.58667e-21
2.5e+11;0.0010995;1.45094e-20;-4.62247e-20
-2.5e+11;0.0011191;6.52332e-20;9.45018e-21
-2e+11;0.0011191;6.96167e-20;-3.34663e-21
-1.5e+11;0.0011191;1.91338e-20;1.12308e-19
-1e+11;0.0011191;-1.35122e-20;-1.62242e-20
-5e+10;0.0011191;-1.73377e-19;0.000559548
0;0.0011191;4.80034e-20;0
5e+10;0.0011191;-1.73377e-19;-0.000559548
1e+11;0.0011191;-1.35122e-20;1.62242e-20
1.5e+11;0.0011191;1.91338e-20;-1.12308e-19
2e+11;0.0011191;6.96167e-20;3.34663e-21
2.5e+11;0.0011191;6.52332e-20;-9.45018e-21
-2.5e+11;0.00113869;2.26805e-20;9.24111e-21
-2e+11;0.00113869;4.43792e-20;1.51436e-20
-1.5e+11;0.00113869;7.06737e-20;6.87971e-20
-1e+11;0.00113869;4.43064e-20;4.72007e-20
-5e+10;0.00113869;-1.88259e-19;0.000569347
0;0.00113869;-9.49017e-22;0
5e+10;0.00113869;-1.88259e-19;-0.000569347
1e+11;0.00113869;4.43064e-20;-4.72007e-20
1.5e+11;0.00113869;7.06737e-20;-6.87971e-20
2e+11;0.00113869;4.43792e-20;-1.51436e-20
2.5e+11;0.00113869;2.26805e-20;-9.24111e-21
-2.5e+11;0.00115829;6.29767e-21;2.36919e-20
-2e+11;0.00115829;7.25409e-20;2.16049e-20
-1.5e+11;0.00115829;5.09136e-20;1.16115e-19
-1e+11;0.00115829;4.57225e-20;8.80075e-20
-5e+10;0.00115829;-1.71317e-19;0.000579146
0;0.00115829;-1.3062e-20;0
5e+10;0.00115829;-1.71317e-19;-0.000579146
1e+11;0.00115829;4.57225e-20;-8.80075e-20
1.5e+11;0.00115829;5.09136e-20;-1.16115e-19
2e+11;0.00115829;7.25409e-20;-2.16049e-20
2.5e+11;0.00115829;6.29767e-21;-2.36919e-20
-2.5e+11;0.00117789;1.6237e-20;2.23122e-21
-2e+11;0.00117789;7.91701e-20;7.63008e-21
-1.5e+11;0.00117789;4.54454e-20;1.08127e-19
-1e+11;0.00117789;1.97443e-20;-1.73593e-20
-5e+10;0.00117789;-1.74426e-19;0.000588945
0;0.00117789;1.72121e-20;0
5e+10;0.00117789;-1.74426e-19;-0.000588945
1e+11;0.00117789;1.97443e-20;1.73593e-20
1.5e+11;0.00117789;4.54454e-20;-1.08127e-19
2e+11;0.00117789;7.91701e-20;-7.63008e-21
2.5e+11;0.00117789;1.6237e-20;-2.23122e-21
-2.5e+11;0.00119749;2.03417e-20;-6.43095e-20
-2e+11;0.00119749;5.10625e-20;-1.44687e-20
-1.5e+11;0.00119749;5.26171e-20;2.9826e-20
-1e+11;0.00119749;6.10464e-20;1.31387e-20
-5e+10;0.00119749;-1.81865e-19;0.000598744
0;0.00119749;-2.2677e-20;0
5e+10;0.00119749;-1.81865e-19;-0.000598744
1e+11;0.00119749;6.10464e-20;-1.31387e-20
1.5e+11;0.00119749;5.26171e-20;-2.9826e-20
2e+11;0.00119749;5.10625e-20;1.44687e-20
2.5e+11;0.00119749;2.03417e-20;6.43095e-20
-2.5e+11;0.00121709;4.83757e-20;2.01409e-20
-2e+11;0.00121709;6.663e-20;4.83863e-20
-1.5e+11;0.00121709;3.77509e-20;1.04908e-19
-1e+11;0.00121709;1.40468e-20;4.56682e-20
-5e+10;0.00121709;-1.95646e-19;0.000608543
0;0.00121709;2.52635e-20;0
5e+10;0.00121709;-1.95646e-19;-0.000608543
1e+11;0.00121709;1.40468e-20;-4.56682e-20
1.5e+11;0.00121709;3.77509e-20;-1.04908e-19
2e+11;0.00121709;6.663e-20;-4.83863e-20
2.5e+11;0.00121709;4.83757e-20;-2.01409e-20
-2.5e+11;0.00123668;4.88128e-20;-5.87002e-20
-2e+11;0.00123668;6.84805e-20;3.7421e-20
-1.5e+11;0.00123668;4.26165e-20;9.50842e-20
-1e+11;0.00123668;4.05572e-20;1.42847e-20
-5e+10;0.00123668;-2.12745e-19;0.000618342
0;0.00123668;1.11647e-20;0
5e+10;0.00123668;-2.12745e-19;-0.000618342
1e+11;0.00123668;4.05572e-20;-1.42847e-20
1.5e+11;0.00123668;4.26165e-20;-9.50842e-20
2e+11;0.00123668;6.84805e-20;-3.7421e-20
2.5e+11;0.00123668;4.88128e-20;5.87002e-20
-2.5e+11;0.00125628;3.08369e-20;1.22672e-21
-2e+11;0.00125628;1.01379e-19;6.86245e-20
-1.5e+11;0.00125628;4.9152e-20;1.70955e-19
-1e+11;0.00125628;-1.14554e-20;5.08724e-20
-5e+10;0.00125628;-1.96246e-19;0.000628141
0;0.00125628;1.46255e-20;0
5e+10;0.00125628;-1.96246e-19;-0.000628141
1e+11;0.00125628;-1.14554e-20;-5.08724e-20
1.5e+11;0.00125628;4.9152e-20;-1.70955e-19
2e+11;0.00125628;1.01379e-19;-6.86245e-20
2.5e+11;0.00125628;3.08369e-20;-1.22672e-21
-2.5e+11;0.00127588;3.38049e-20;1.5706e-20
-2e+11;0.00127588;9.30782e-20;3.84932e-21
-1.5e+11;0.00127588;5.54141e-20;3.31241e-20
-1e+11;0.00127588;2.65268e-20;-5.02417e-22
-5e+10;0.00127588;-2.14919e-19;0.00063794
0;0.00127588;-9.95445e-22;0
5e+10;0.00127588;-2.14919e-19;-0.00063794
1e+11;0.00127588;2.65268e-20;5.02417e-22
1.5e+11;0.00127588;5.54141e-20;-3.31241e-20
2e+11;0.00127588;9.30782e-20;-3.84932e-21
2.5e+11;0.00127588;3.38049e-20;-1.5706e-20
-2.5e+11;0.00129548;2.76611e-20;-2.03745e-21
-2e+11;0.00129548;7.16949e-20;1.36819e-20
-1.5e+11;0.00129548;6.98361e-20;7.42064e-20
-1e+11;0.00129548;1.44641e-20;1.19626e-19
-5e+10;0.00129548;-2.11977e-19;0.000647739
0;0.00129548;2.39981e-20;0
5e+10;0.00129548;-2.11977e-19;-0.000647739
1e+11;0.00129548;1.44641e-20;-1.19626e-19
1.5e+11;0.00129548;6.98361e-20;-7.42064e-20
2e+11;0.00129548;7.16949e-20;-1.36819e-20
2.5e+11;0.00129548;2.76611e-20;2.03745e-21
-2.5e+11;0.00131508;5.43371e-20;3.36771e-20
-2e+11;0.00131508;6.99333e-20;6.18252e-20
-1.5e+11;0.00131508;9.2393e-20;1.16839e-19
-1e+11;0.00131508;3.17475e-20;1.13796e-19
-5e+10;0.00131508;-2.45997e-19;0.000657538
0;0.00131508;-6.16628e-21;0
5e+10;0.00131508;-2.45997e-19;-0.000657538
1e+11;0.00131508;3.17475e-20;-1.13796e-19
1.5e+11;0.00131508;9.2393e-20;-1.16839e-19
2e+11;0.00131508;6.99333e-20;-6.18252e-20
2.5e+11;0.00131508;5.43371e-20;-3.36771e-20
-2.5e+11;0.00133467;5.23453e-20;2.7854e-20
-2e+11;0.00133467;7.18909e-20;3.84027e-20
-1.5e+11;0.00133467;5.07658e-20;1.03599e-19
-1e+11;0.00133467;6.90472e-21;6.5559e-20
-5e+10;0.00133467;-2.1638e-19;0.000667337
0;0.00133467;8.43582e-20;0
5e+10;0.00133467;-2.1638e-19;-0.000667337
1e+11;0.00133467;6.90472e-21;-6.5559e-20
1.5e+11;0.00133467;5.07658e-20;-1.03599e-19
2e+11;0.00133467;7.18909e-20;-3.84027e-20
2.5e+11;0.00133467;5.23453e-20;-2.7854e-20
-2.5e+11;0.00135427;5.26599e-20;7.66493e-20
-2e+11;0.00135427;4.03926e-20;4.24244e-20
-1.5e+11;0.00135427;6.2352e-20;4.11562e-20
-1e+11;0.00135427;4.34128e-20;-3.48782e-21
-5e+10;0.00135427;-2.22953e-19;0.000677136
0;0.00135427;3.61208e-20;0
5e+10;0.00135427;-2.22953e-19;-0.000677136
1e+11;0.00135427;4.34128e-20;3.48782e-21
1.5e+11;0.00135427;6.2352e-20;-4.11562e-20
2e+11;0.00135427;4.03926e-20;-4.24244e-20
2.5e+11;0.00135427;5.26599e-20;-7.66493e-20
-2.5e+11;0.00137387;5.50161e-20;2.32585e-21
-2e+11;0.00137387;7.13837e-20;3.22755e-20
-1.5e+11;0.00137387;4.17706e-20;4.87351e-20
-1e+11;0.00137387;1.99839e-20;4.75061e-20
-5e+10;0.00137387;-2.18635e-19;0.000686935
0;0.00137387;4.55243e-20;0
5e+10;0.00137387;-2.18635e-19;-0.000686935
1e+11;0.00137387;1.99839e-20;-4.75061e-20
1.5e+11;0.00137387;4.17706e-20;-4.87351e-20
2e+11;0.00137387;7.13837e-20;-3.22755e-20
2.5e+11;0.00137387;5.50161e-20;-2.32585e-21
-2.5e+11;0.00139347;5.54665e-20;5.82089e-20
-2e+11;0.00139347;8.93896e-20;-1.41837e-20
-1.5e+11;0.00139347;4.05662e-20;4.4642e-20
-1e+11;0.00139347;1.53266e-21;5.12192e-20
-5e+10;0.00139347;-2.14134e-19;0.000696734
0;0.00139347;2.46843e-20;0
5e+10;0.00139347;-2.14134e-19;-0.000696734
1e+11;0.00139347;1.53266e-21;-5.12192e-20
1.5e+11;0.00139347;4.05662e-20;-4.4642e-20
2e+11;0.00139347;8.93896e-20;1.41837e-20
2.5e+11;0.00139347;5.54665e-20;-5.82089e-20
-2.5e+11;0.00141307;6.25322e-20;4.11787e-21
-2e+11;0.00141307;2.97539e-20;1.01023e-21
-1.5e+11;0.00141307;7.20842e-20;1.36426e-19
-1e+11;0.00141307;6.23106e-20;8.80127e-20
-5e+10;0.00141307;-2.28153e-19;0.000706533
0;0.00141307;-3.57559e-21;0
5e+10;0.00141307;-2.28153e-19;-0.000706533
1e+11;0.00141307;6.23106e-20;-8.80127e-20
1.5e+11;0.00141307;7.20842e-20;-1.36426e-19
2e+11;0.00141307;2.97539e-20;-1.01023e-21
2.5e+11;0.00141307;6.25322e-20;-4.11787e-21
-2.5e+11;0.00143266;7.10011e-20;1.26095e-20
-2e+11;0.00143266;9.52028e-20;8.69516e-20
-1.5e+11;0.00143266;5.17017e-20;1.32078e-19
-1e+11;0.00143266;-2.96476e-21;9.66026e-20
-5e+10;0.00143266;-2.39482e-19;0.000716332
0;0.00143266;2.29339e-20;0
5e+10;0.00143266;-2.39482e-19;-0.000716332
1e+11;0.00143266;-2.96476e-21;-9.66026e-20
1.5e+11;0.00143266;5.17017e-20;-1.32078e-19
2e+11;0.00143266;9.52028e-20;-8.69516e-20
2.5e+11;0.00143266;7.10011e-20;-1.26095e-20
-2.5e+11;0.00145226;9.6738e-20;2.16123e-20
-2e+11;0.00145226;5.41309e-20;6.61124e-20
-1.5e+11;0.00145226;3.54624e-20;6.31706e-20
-1e+11;0.00145226;4.02513e-20;-2.77866e-20
-5e+10;0.00145226;-2.36028e-19;0.000726131
0;0.00145226;1.44629e-20;0
5e+10;0.00145226;-2.36028e-19;-0.000726131
1e+11;0.00145226;4.02513e-20;2.77866e-20
1.5e+11;0.00145226;3.54624e-20;-6.31706e-20
2e+11;0.00145226;5.41309e-20;-6.61124e-20
2.5e+11;0.00145226;9.6738e-20;-2.16123e-20
-2.5e+11;0.00147186;7.78106e-20;-3.07515e-20
-2e+11;0.00147186;5.68726e-20;1.80263e-20
-1.5e+11;0.00147186;5.73189e-20;7.86592e-20
-1e+11;0.00147186;1.31516e-20;3.8594e-20
-5e+10;0.00147186;-2.39588e-19;0.00073593
0;0.00147186;4.3495e-20;0
5e+10;0.00147186;-2.39588e-19;-0.00073593
1e+11;0.00147186;1.31516e-20;-3.8594e-20
1.5e+11;0.00147186;5.73189e-20;-7.86592e-20
2e+11;0.00147186;5.68726e-20;-1.80263e-20
2.5e+11;0.00147186;7.78106e-20;3.07515e-20
-2.5e+11;0.00149146;5.95964e-20;5.51337e-21
-2e+11;0.00149146;7.12813e-20;3.08218e-20
-1.5e+11;0.00149146;5.13614e-20;2.15186e-21
-1e+11;0.00149146;5.71654e-20;5.87677e-20
-5e+10;0.00149146;-2.40727e-19;0.000745729
0;0.00149146;9.19144e-22;0
5e+10;0.00149146;-2.40727e-19;-0.000745729
1e+11;0.00149146;5.71654e-20;-5.87677e-20
1.5e+11;0.00149146;5.13614e-20;-2.15186e-21
2e+11;0.00149146;7.12813e-20;-3.08218e-20
2.5e+11;0.00149146;5.95964e-20;-5.51337e-21
-2.5e+11;0.00151106;1.53789e-20;2.91036e-21
-2e+11;0.00151106;8.45339e-20;1.09971e-19
-1.5e+11;0.00151106;1.02113e-19;1.42444e-19
-1e+11;0.00151106;1.87403e-20;-5.93047e-21
-5e+10;0.00151106;-2.52649e-19;0.000755528
0;0.00151106;2.7923e-20;0
5e+10;0.00151106;-2.52649e-19;-0.000755528
1e+11;0.00151106;1.87403e-20;5.93047e-21
1.5e+11;0.00151106;1.02113e-19;-1.42444e-19
2e+11;0.00151106;8.45339e-20;-1.09971e-19
2.5e+11;0.00151106;1.53789e-20;-2.91036e-21
-2.5e+11;0.00153065;3.90764e-20;5.75235e-20
-2e+11;0.00153065;1.10796e-19;6.94315e-20
-1.5e+11;0.00153065;4.89952e-20;6.62031e-20
-1e+11;0.00153065;3.23616e-21;4.91584e-20
-5e+10;0.00153065;-2.27497e-19;0.000765327
0;0.00153065;2.08745e-20;0
5e+10;0.00153065;-2.27497e-19;-0.000765327
1e+11;0.00153065;3.23616e-21;-4.91584e-20
1.5e+11;0.00153065;4.89952e-20;-6.62031e-20
2e+11;0.00153065;1.10796e-19;-6.94315e-20
2.5e+11;0.00153065;3.90764e-20;-5.75235e-20
-2.5e+11;0.00155025;6.08587e-20;7.34312e-21
-2e+11;0.00155025;7.63284e-20;7.05406e-20
-1.5e+11;0.00155025;4.61522e-20;9.50668e-20
-1e+11;0.00155025;6.864e-20;7.60586e-20
-5e+10;0.00155025;-2.40716e-19;0.000775126
0;0.00155025;-3.96002e-20;0
5e+10;0.00155025;-2.40716e-19;-0.000775126
1e+11;0.00155025;6.864e-20;-7.60586e-20
1.5e+11;0.00155025;4.61522e-20;-9.50668e-20
2e+11;0.00155025;7.63284e-20;-7.05406e-20
2.5e+11;0.00155025;6.08587e-20;-7.34312e-21
-2.5e+11;0.00156985;1.81732e-20;1.46677e-20
-2e+11;0.00156985;8.67293e-20;5.50828e-20
-1.5e+11;0.00156985;1.0406e-19;5.77144e-20
-1e+11;0.00156985;4.99516e-20;4.08314e-21
-5e+10;0.00156985;-2.77966e-19;0.000784925
0;0.00156985;-1.21997e-20;0
5e+10;0.00156985;-2.77966e-19;-0.000784925
1e+11;0.00156985;4.99516e-20;-4.08314e-21
1.5e+11;0.00156985;1.0406e-19;-5.77144e-20
2e+11;0.00156985;8.67293e-20;-5.50828e-20
2.5e+11;0.00156985;1.81732e-20;-1.46677e-20
-2.5e+11;0.00158945;9.98535e-20;2.49669e-20
-2e+11;0.00158945;3.44685e-20;2.75099e-20
-1.5e+11;0.00158945;4.30409e-20;1.41728e-19
-1e+11;0.00158945;5.9102e-20;3.27029e-20
-5e+10;0.00158945;-2.41946e-19;0.000794724
0;0.00158945;-8.66766e-21;0
5e+10;0.00158945;-2.41946e-19;-0.000794724
1e+11;0.00158945;5.9102e-20;-3.27029e-20
1.5e+11;0.00158945;4.30409e-20;-1.41728e-19
2e+11;0.00158945;3.44685e-20;-2.75099e-20
2.5e+11;0.00158945;9.98535e-20;-2.49669e-20
-2.5e+11;0.00160905;5.87431e-20;-2.93162e-20
-2e+11;0.00160905;5.88927e-20;1.82784e-20
-1.5e+11;0.00160905;9.60696e-20;1.7601e-19
-1e+11;0.00160905;4.95458e-20;7.93961e-20
-5e+10;0.00160905;-2.7909e-19;0.000804523
0;0.00160905;-1.18881e-21;0
5e+10;0.00160905;-2.7909e-19;-0.000804523
1e+11;0.00160905;4.95458e-20;-7.93961e-20
1.5e+11;0.00160905;9.60696e-20;-1.7601e-19
2e+11;0.00160905;5.88927e-20;-1.82784e-20
2.5e+11;0.00160905;5.87431e-20;2.93162e-20
-2.5e+11;0.00162864;5.42027e-20;-2.51005e-20
-2e+11;0.00162864;3.80174e-20;6.56256e-20
-1.5e+11;0.00162864;9.26891e-20;9.0829e-20
-1e+11;0.00162864;7.07129e-20;2.28073e-20
-5e+10;0.00162864;-2.77053e-19;0.000814322
0;0.00162864;2.30721e-20;0
5e+10;0.00162864;-2.77053e-19;-0.000814322
1e+11;0.00162864;7.07129e-20;-2.28073e-20
1.5e+11;0.00162864;9.26891e-20;-9.0829e-20
2e+11;0.00162864;3.80174e-20;-6.56256e-20
2.5e+11;0.00162864;5.42027e-20;2.51005e-20
-2.5e+11;0.00164824;1.72778e-20;4.93245e-20
-2e+11;0.00164824;1.27766e-19;1.39185e-19
-1.5e+11;0.00164824;1.09699e-19;1.72327e-19
-1e+11;0.00164824;4.43998e-21;3.61899e-20
-5e+10;0.00164824;-2.79693e-19;0.000824121
0;0.00164824;-1.68928e-21;0
5e+10;0.00164824;-2.79693e-19;-0.000824121
1e+11;0.00164824;4.43998e-21;-3.61899e-20
1.5e+11;0.00164824;1.09699e-19;-1.72327e-19
2e+11;0.00164824;1.27766e-19;-1.39185e-19
2.5e+11;0.00164824;1.72778e-20;-4.93245e-20
-2.5e+11;0.00166784;9.48026e-20;4.98387e-20
-2e+11;0.00166784;1.3279e-19;4.65679e-20
-1.5e+11;0.00166784;2.68684e-20;3.90862e-20
-1e+11;0.00166784;4.21213e-21;1.26668e-19
-5e+10;0.00166784;-2.6409e-19;0.00083392
0;0.00166784;-1.8626e-20;0
5e+10;0.00166784;-2.6409e-19;-0.00083392
1e+11;0.00166784;4.21213e-21;-1.26668e-19
1.5e+11;0.00166784;2.68684e-20;-3.90862e-20
2e+11;0.00166784;1.3279e-19;-4.65679e-20
2.5e+11;0.00166784;9.48026e-20;-4.98387e-20
-2.5e+11;0.00168744;3.59337e-20;1.84504e-19
-2e+11;0.00168744;8.90576e-20;9.2387e-20
-1.5e+11;0.00168744;7.69721e-20;4.39613e-20
-1e+11;0.00168744;7.41087e-20;5.64002e-20
-5e+10;0.00168744;-2.83612e-19;0.000843719
0;0.00168744;-3.54554e-21;0
5e+10;0.00168744;-2.83612e-19;-0.000843719
1e+11;0.00168744;7.41087e-20;-5.64002e-20
1.5e+11;0.00168744;7.69721e-20;-4.39613e-20
2e+11;0.00168744;8.90576e-20;-9.2387e-20
2.5e+11;0.00168744;3.59337e-20;-1.84504e-19
-2.5e+11;0.00170704;5.46946e-20;7.16718e-21
-2e+11;0.00170704;7.78496e-20;3.0851e-20
-1.5e+11;0.00170704;7.08781e-20;1.09998e-19
-1e+11;0.00170704;4.367e-20;1.53883e-19
-5e+10;0.00170704;-2.51296e-19;0.000853518
0;0.00170704;-2.54119e-20;0
5e+10;0.00170704;-2.51296e-19;-0.000853518
1e+11;0.00170704;4.367e-20;-1.53883e-19
1.5e+11;0.00170704;7.08781e-20;-1.09998e-19
2e+11;0.00170704;7.78496e-20;-3.0851e-20
2.5e+11;0.00170704;5.46946e-20;-7.16718e-21
-2.5e+11;0.00172663;7.62629e-20;2.29472e-20
-2e+11;0.00172663;1.04434e-19;6.42871e-20
-1.5e+11;0.00172663;4.15443e-20;1.55014e-19
-1e+11;0.00172663;3.99349e-20;9.78197e-20
-5e+10;0.00172663;-2.61502e-19;0.000863317
0;0.00172663;-3.42864e-20;0
5e+10;0.00172663;-2.61502e-19;-0.000863317
1e+11;0.00172663;3.99349e-20;-9.78197e-20
1.5e+11;0.00172663;4.15443e-20;-1.55014e-19
2e+11;0.00172663;1.04434e-19;-6.42871e-20
2.5e+11;0.00172663;7.62629e-20;-2.29472e-20
-2.5e+11;0.00174623;3.28892e-20;-1.09373e-20
-2e+11;0.00174623;1.35487e-19;-6.9514e-20
-1.5e+11;0.00174623;9.32042e-20;1.10964e-19
-1e+11;0.00174623;-1.92716e-21;2.96928e-20
-5e+10;0.00174623;-2.83113e-19;0.000873116
0;0.00174623;9.6873e-21;0
5e+10;0.00174623;-2.83113e-19;-0.000873116
1e+11;0.00174623;-1.92716e-21;-2.96928e-20
1.5e+11;0.00174623;9.32042e-20;-1.10964e-19
2e+11;0.00174623;1.35487e-19;6.9514e-20
2.5e+11;0.00174623;3.28892e-20;1.09373e-20
-2.5e+11;0.00176583;5.0371e-20;-5.72186e-20
-2e+11;0.00176583;1.11482e-19;1.3413e-20
-1.5e+11;0.00176583;9.42521e-20;2.08356e-19
-1e+11;0.00176583;2.63848e-20;1.5618e-19
-5e+10;0.00176583;-2.95209e-19;0.000882915
0;0.00176583;1.17419e-20;0
5e+10;0.00176583;-2.95209e-19;-0.000882915
1e+11;0.00176583;2.63848e-20;-1.5618e-19
1.5e+11;0.00176583;9.42521e-20;-2.08356e-19
2e+11;0.00176583;1.11482e-19;-1.3413e-20
2.5e+11;0.00176583;5.0371e-20;5.72186e-20
-2.5e+11;0.00178543;1.89486e-20;3.69988e-20
-2e+11;0.00178543;1.66331e-19;9.10836e-20
-1.5e+11;0.00178543;4.79068e-20;6.12737e-20
-1e+11;0.00178543;-8.54978e-21;-7.5488e-20
-5e+10;0.00178543;-2.41643e-19;0.000892714
0;0.00178543;1.93751e-20;0
5e+10;0.00178543;-2.41643e-19;-0.000892714
1e+11;0.00178543;-8.54978e-21;7.5488e-20
1.5e+11;0.00178543;4.79068e-20;-6.12737e-20
2e+11;0.00178543;1.66331e-19;-9.10836e-20
2.5e+11;0.00178543;1.89486e-20;-3.69988e-20
-2.5e+11;0.00180503;1.07313e-19;1.8575e-20
-2e+11;0.00180503;7.30543e-20;2.83412e-20
-1.5e+11;0.00180503;6.93113e-20;3.92526e-20
-1e+11;0.00180503;4.6507e-20;1.5071e-19
-5e+10;0.00180503;-2.95607e-19;0.000902513
0;0.00180503;5.57754e-21;0
5e+10;0.00180503;-2.95607e-19;-0.000902513
1e+11;0.00180503;4.6507e-20;-1.5071e-19
1.5e+11;0.00180503;6.93113e-20;-3.92526e-20
2e+11;0.00180503;7.30543e-20;-2.83412e-20
2.5e+11;0.00180503;1.07313e-19;-1.8575e-20
-2.5e+11;0.00182462;5.37292e-20;7.17925e-20
-2e+11;0.00182462;9.66178e-20;6.697e-20
-1.5e+11;0.00182462;9.03844e-20;6.09862e-20
-1e+11;0.00182462;8.69929e-21;-1.7852e-20
-5e+10;0.00182462;-2.83891e-19;0.000912312
0;0.00182462;4.8754e-20;0
5e+10;0.00182462;-2.83891e-19;-0.000912312
1e+11;0.00182462;8.69929e-21;1.7852e-20
1.5e+11;0.00182462;9.03844e-20;-6.09862e-20
2e+11;0.00182462;9.66178e-20;-6.697e-20
2.5e+11;0.00182462;5.37292e-20;-7.17925e-20
-2.5e+11;0.00184422;5.30684e-20;-2.35939e-21
-2e+11;0.00184422;7.84474e-20;2.00346e-20
-1.5e+11;0.00184422;6.95772e-20;1.53776e-19
-1e+11;0.00184422;4.09603e-20;1.27714e-19
-5e+10;0.00184422;-2.9537e-19;0.000922111
0;0.00184422;5.05362e-20;0
5e+10;0.00184422;-2.9537e-19;-0.000922111
1e+11;0.00184422;4.09603e-20;-1.27714e-19
1.5e+11;0.00184422;6.95772e-20;-1.53776e-19
2e+11;0.00184422;7.84474e-20;-2.00346e-20
2.5e+11;0.00184422;5.30684e-20;2.35939e-21
-2.5e+11;0.00186382;6.58888e-20;-2.49923e-20
-2e+11;0.00186382;7.28006e-20;2.96477e-21
-1.5e+11;0.00186382;9.79209e-20;1.65035e-19
-1e+11;0.00186382;2.98113e-20;8.07245e-20
-5e+10;0.00186382;-2.8992e-19;0.00093191
0;0.00186382;2.56988e-20;0
5e+10;0.00186382;-2.8992e-19;-0.00093191
1e+11;0.00186382;2.98113e-20;-8.07245e-20
1.5e+11;0.00186382;9.79209e-20;-1.65035e-19
2e+11;0.00186382;7.28006e-20;-2.96477e-21
2.5e+11;0.00186382;6.58888e-20;2.49923e-20
-2.5e+11;0.00188342;3.01127e-20;2.5876e-20
-2e+11;0.00188342;1.03239e-19;1.19644e-19
-1.5e+11;0.00188342;1.31901e-19;1.24249e-19
-1e+11;0.00188342;3.46253e-20;9.33387e-20
